SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1989,9606,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1990,7777,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1991,21001,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1992,12732,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1993,16685,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1994,12691,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1995,11067,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1996,5292,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1997,5543,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1998,7698,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,1999,11760,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2000,11551,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2001,16860,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2002,7973,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2003,31227,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2004,9613,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2005,16009,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2006,24557,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2007,6340,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2008,2791,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2009,5443,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2010,3084,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2011,3521,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2012,9522,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2013,4809,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2014,6707,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2015,13253,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2016,7594,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2017,6376,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2018,8249,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2019,6140,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2020,7001,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2021,18244,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2022,9452,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2023,5501,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Wild,2024,10639,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1983,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1984,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1985,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1986,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1987,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1988,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1989,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1990,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1991,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1992,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1993,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1994,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1995,457,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1996,191,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1997,381,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1998,1019,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,1999,45,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2000,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2001,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2002,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2003,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2004,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2005,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2006,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2007,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2008,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2009,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2010,303,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2011,288,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2012,493,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2013,31,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2014,0,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2015,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2016,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2017,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2018,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2019,NA,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2020,311,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2021,669,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2022,394,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2023,57,D.15
Sockeye,Taku River,Little Trapper Spawning Escapement Enhanced,2024,448,D.15
Sockeye,Taku River,King Salmon Weir Count,2004,5005,D.16
Sockeye,Taku River,King Salmon Weir Count,2005,1046,D.16
Sockeye,Taku River,King Salmon Weir Count,2006,2177,D.16
Sockeye,Taku River,King Salmon Weir Count,2007,5,D.16
Sockeye,Taku River,King Salmon Weir Count,2008,888,D.16
Sockeye,Taku River,King Salmon Weir Count,2009,1100,D.16
Sockeye,Taku River,King Salmon Weir Count,2010,2977,D.16
Sockeye,Taku River,King Salmon Weir Count,2011,2899,D.16
Sockeye,Taku River,King Salmon Weir Count,2012,6913,D.16
Sockeye,Taku River,King Salmon Weir Count,2013,470,D.16
Sockeye,Taku River,King Salmon Weir Count,2014,1061,D.16
Sockeye,Taku River,King Salmon Weir Count,2015,1683,D.16
Sockeye,Taku River,King Salmon Weir Count,2016,6404,D.16
Sockeye,Taku River,King Salmon Weir Count,2017,439,D.16
Sockeye,Taku River,King Salmon Weir Count,2018,3375,D.16
Sockeye,Taku River,King Salmon Weir Count,2019,4294,D.16
Sockeye,Taku River,King Salmon Weir Count,2020,17333,D.16
Sockeye,Taku River,King Salmon Weir Count,2021,6839,D.16
Sockeye,Taku River,King Salmon Weir Count,2022,9385,D.16
Sockeye,Taku River,King Salmon Weir Count,2023,2893,D.16
Sockeye,Taku River,King Salmon Weir Count,2024,4478,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2004,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2005,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2006,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2007,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2008,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2009,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2010,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2011,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2012,150,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2013,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2014,151,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2015,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2016,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2017,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2018,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2019,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2020,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2021,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2022,0,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2023,NA,D.16
Sockeye,Taku River,King Salmon Broodstock Taken,2024,0,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2004,5005,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2005,1046,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2006,2177,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2007,5,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2008,888,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2009,1100,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2010,2977,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2011,2899,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2012,6763,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2013,470,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2014,910,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2015,1683,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2016,6404,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2017,439,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2018,3375,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2019,4294,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2020,17330,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2021,6839,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2022,9385,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2023,2893,D.16
Sockeye,Taku River,King Salmon Total Spawning Escapement,2024,4478,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2004,5005,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2005,1046,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2006,2177,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2007,5,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2008,888,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2009,1100,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2010,2977,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2011,2899,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2012,6763,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2013,470,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2014,910,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2015,1683,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2016,3378,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2017,439,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2018,2471,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2019,4294,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2020,17330,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2021,6839,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2022,9385,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2023,2893,D.16
Sockeye,Taku River,King Salmon Wild Spawning Escapement,2024,4478,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2004,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2005,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2006,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2007,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2008,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2009,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2010,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2011,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2012,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2013,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2014,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2015,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2016,3026,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2017,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2018,904,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2019,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2020,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2021,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2022,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2023,NA,D.16
Sockeye,Taku River,King Salmon Enhanced Spawning Escapement,2024,0,D.16
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1980,1658,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1981,2299,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1982,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1983,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1984,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1985,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1986,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1987,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1988,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1989,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1990,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1991,NA,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1992,1457,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1993,6312,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1994,5427,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1995,3310,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1996,4243,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1997,5746,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1998,1934,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,1999,10042,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2000,4096,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2001,1663,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2002,7697,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2003,7769,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2004,1578,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2005,6004,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2006,1015,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2007,204,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2008,1547,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2009,1442,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2010,1626,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2011,811,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2012,182,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2013,1195,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2014,208,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2015,341,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2016,1476,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2017,299,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2018,13,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2019,605,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2020,4131,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2021,26,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2022,1084,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2023,125,D.19
Sockeye,Taku River,Kuthai Lake Spawning Escapement Total,2024,13375,D.19
Sockeye,Taku River,Nahlin River Weir ,1980,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1981,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1982,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1983,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1984,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1985,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1986,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1987,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1988,138,D.19
Sockeye,Taku River,Nahlin River Weir ,1989,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1990,2515,D.19
Sockeye,Taku River,Nahlin River Weir ,1991,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,1992,297,D.19
Sockeye,Taku River,Nahlin River Weir ,1993,2463,D.19
Sockeye,Taku River,Nahlin River Weir ,1994,960,D.19
Sockeye,Taku River,Nahlin River Weir ,1995,3711,D.19
Sockeye,Taku River,Nahlin River Weir ,1996,2538,D.19
Sockeye,Taku River,Nahlin River Weir ,1997,1857,D.19
Sockeye,Taku River,Nahlin River Weir ,1998,345,D.19
Sockeye,Taku River,Nahlin River Weir ,1999,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2000,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2001,935,D.19
Sockeye,Taku River,Nahlin River Weir ,2002,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2003,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2004,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2005,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2006,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2007,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2008,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2009,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2010,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2011,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2012,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2013,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2014,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2015,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2016,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2017,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2018,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2019,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2020,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2021,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2022,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2023,NA,D.19
Sockeye,Taku River,Nahlin River Weir ,2024,NA,D.19
