SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Alsek River,Klukshu - Harvest Above Weir,2022,861,E.10
Sockeye,Alsek River,Klukshu - Harvest Above Weir,2023,440,E.10
Sockeye,Alsek River,Klukshu - Harvest Above Weir,2024,344,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1976,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1977,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1978,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1979,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1980,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1981,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1982,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1983,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1984,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1985,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1986,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1987,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1988,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1989,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1990,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1991,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1992,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1993,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1994,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1995,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1996,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1997,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1998,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,1999,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2000,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2001,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2002,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2003,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2004,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2005,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2006,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2007,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2008,NA,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2009,75,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2010,91,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2011,262,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2012,214,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2013,0,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2014,10,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2015,10,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2016,37,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2017,77,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2018,0,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2019,0,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2020,0,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2021,0,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2022,0,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2023,0,E.10
Sockeye,Alsek River,Klukshu - Harvest At Weir,2024,0,E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1976,"11,691",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1977,"26,791",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1978,"26,867",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1979,"12,311",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1980,"11,750",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1981,"20,348",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1982,"33,699",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1983,"20,492",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1984,"12,727",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1985,"18,620",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1986,"24,850",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1987,"10,504",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1988,"9,341",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1989,"23,542",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1990,"25,995",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1991,"18,977",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1992,"19,767",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1993,"16,740",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1994,"15,038",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1995,"20,696",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1996,"8,320",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1997,"11,496",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1998,"13,591",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,1999,"5,381",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2000,"5,551",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2001,"10,290",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2002,"25,711",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2003,"34,362",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2004,"15,348",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2005,"3,373",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2006,"13,455",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2007,"8,956",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2008,"2,741",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2009,"5,731",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2010,"18,960",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2011,"21,402",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2012,"17,694",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2013,"3,893",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2014,"12,384",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2015,"11,588",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2016,"7,584",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2017,"3,889",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2018,"7,143",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2019,"19,073",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2020,"4,396",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2021,"26,447",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2022,"30,490",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2023,"14,130",E.10
Sockeye,Alsek River,Klukshu - Weir Count Total,2024,"10,391",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1976,181,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1977,"8,931",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1978,"2,508",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1979,977,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1980,"1,008",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1981,997,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1982,"7,758",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1983,"6,047",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1984,"2,769",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1985,539,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1986,416,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1987,"3,269",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1988,585,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1989,"3,400",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1990,"1,316",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1991,"1,924",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1992,"11,339",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1993,"5,369",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1994,"3,247",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1995,"2,289",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1996,"1,502",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1997,"6,565",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1998,597,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,1999,371,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,2000,237,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,2001,908,E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,2002,"11,904",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,2003,"3,084",E.10
Sockeye,Alsek River,Klukshu - Weir Count Early,2004,"3,464",E.10
